,0
3296,rec.sport.baseball
3297,rec.sport.baseball
3298,rec.sport.baseball
3299,rec.sport.baseball
3300,rec.sport.baseball
3301,rec.sport.baseball
3302,rec.sport.baseball
3303,rec.sport.baseball
3304,rec.sport.baseball
3305,rec.sport.baseball
3306,rec.sport.baseball
3307,rec.sport.baseball
3308,rec.sport.baseball
3309,rec.sport.baseball
3310,rec.sport.baseball
3311,rec.sport.baseball
3312,rec.sport.baseball
3313,rec.sport.baseball
3314,rec.sport.baseball
3315,rec.sport.baseball
3316,rec.sport.baseball
3317,rec.sport.baseball
3318,rec.sport.baseball
3319,rec.sport.baseball
3320,rec.sport.baseball
3321,rec.sport.baseball
3322,rec.sport.baseball
3323,rec.sport.baseball
3324,rec.sport.baseball
3325,rec.sport.baseball
3326,rec.sport.baseball
3327,rec.sport.baseball
3328,rec.sport.baseball
3329,rec.sport.baseball
3330,rec.sport.baseball
3331,rec.sport.baseball
3332,rec.sport.baseball
3333,rec.sport.baseball
3334,rec.sport.baseball
3335,rec.sport.baseball
3336,rec.sport.baseball
3337,rec.sport.baseball
3338,rec.sport.baseball
3339,rec.sport.baseball
3340,rec.sport.baseball
3341,rec.sport.baseball
3342,rec.sport.baseball
3343,rec.sport.baseball
3344,rec.sport.baseball
3345,rec.sport.baseball
3346,rec.sport.baseball
3347,rec.sport.baseball
3348,rec.sport.baseball
3349,rec.sport.baseball
3350,rec.sport.baseball
3351,rec.sport.baseball
3352,rec.sport.baseball
3353,rec.sport.baseball
3354,rec.sport.baseball
3355,rec.sport.baseball
3356,rec.sport.baseball
3357,rec.sport.baseball
3358,rec.sport.baseball
3359,rec.sport.baseball
3360,rec.sport.baseball
3361,rec.sport.baseball
3362,rec.sport.baseball
3363,rec.sport.baseball
3364,rec.sport.baseball
3365,rec.sport.baseball
3366,rec.sport.baseball
3367,rec.sport.baseball
3368,rec.sport.baseball
3369,rec.sport.baseball
3370,rec.sport.baseball
3371,rec.sport.baseball
3372,rec.sport.baseball
3373,rec.sport.baseball
3374,rec.sport.baseball
3375,rec.sport.baseball
3376,rec.sport.baseball
3377,rec.sport.baseball
3378,rec.sport.baseball
3379,rec.sport.baseball
3380,rec.sport.baseball
3381,rec.sport.baseball
3382,rec.sport.baseball
3383,rec.sport.baseball
3384,rec.sport.baseball
3385,rec.sport.baseball
3386,rec.sport.baseball
3387,rec.sport.baseball
3388,rec.sport.baseball
3389,rec.sport.baseball
3390,rec.sport.baseball
3391,rec.sport.baseball
3392,rec.sport.baseball
3393,rec.sport.baseball
3394,rec.sport.baseball
3395,rec.sport.baseball
3396,rec.sport.baseball
3397,rec.sport.baseball
3398,rec.sport.baseball
3399,rec.sport.baseball
3400,rec.sport.baseball
3401,rec.sport.baseball
3402,rec.sport.baseball
3403,rec.sport.baseball
3404,rec.sport.baseball
3405,rec.sport.baseball
3406,rec.sport.baseball
3407,rec.sport.baseball
3408,rec.sport.baseball
3409,rec.sport.baseball
3410,rec.sport.baseball
3411,rec.sport.baseball
3412,rec.sport.baseball
3413,rec.sport.baseball
3414,rec.sport.baseball
3415,rec.sport.baseball
3416,rec.sport.baseball
3417,rec.sport.baseball
3418,rec.sport.baseball
3419,rec.sport.baseball
3420,rec.sport.baseball
3421,rec.sport.baseball
3422,rec.sport.baseball
3423,rec.sport.baseball
3424,rec.sport.baseball
3425,rec.sport.baseball
3426,rec.sport.baseball
3427,rec.sport.baseball
3428,rec.sport.baseball
3429,rec.sport.baseball
3430,rec.sport.baseball
3431,rec.sport.baseball
3432,rec.sport.baseball
3433,rec.sport.baseball
3434,rec.sport.baseball
3435,rec.sport.baseball
3436,rec.sport.baseball
3437,rec.sport.baseball
3438,rec.sport.baseball
3439,rec.sport.baseball
3440,rec.sport.baseball
3441,rec.sport.baseball
3442,rec.sport.baseball
3443,rec.sport.baseball
3444,rec.sport.baseball
3445,rec.sport.baseball
3446,rec.sport.baseball
3447,rec.sport.baseball
3448,rec.sport.baseball
3449,rec.sport.baseball
3450,rec.sport.baseball
3451,rec.sport.baseball
3452,rec.sport.baseball
3453,rec.sport.baseball
3454,rec.sport.baseball
3455,rec.sport.baseball
3456,rec.sport.baseball
3457,rec.sport.baseball
3458,rec.sport.baseball
3459,rec.sport.baseball
3460,rec.sport.baseball
3461,rec.sport.baseball
3462,rec.sport.baseball
3463,rec.sport.baseball
3464,rec.sport.baseball
3465,rec.sport.baseball
3466,rec.sport.baseball
3467,rec.sport.baseball
3468,rec.sport.baseball
3469,rec.sport.baseball
3470,rec.sport.baseball
3471,rec.sport.baseball
3472,rec.sport.baseball
3473,rec.sport.baseball
3474,rec.sport.baseball
3475,rec.sport.baseball
3476,rec.sport.baseball
3477,rec.sport.baseball
3478,rec.sport.baseball
3479,rec.sport.baseball
3480,rec.sport.baseball
3481,rec.sport.baseball
3482,rec.sport.baseball
3483,rec.sport.baseball
3484,rec.sport.baseball
3485,rec.sport.baseball
3486,rec.sport.baseball
3487,rec.sport.baseball
3488,rec.sport.baseball
3489,rec.sport.baseball
3490,rec.sport.baseball
3491,rec.sport.baseball
3492,rec.sport.baseball
3493,rec.sport.baseball
3494,rec.sport.baseball
3495,rec.sport.baseball
3496,rec.sport.baseball
3497,rec.sport.baseball
3498,rec.sport.baseball
3499,rec.sport.baseball
3500,rec.sport.baseball
3501,rec.sport.baseball
3502,rec.sport.baseball
3503,rec.sport.baseball
3504,rec.sport.baseball
3505,rec.sport.baseball
3506,rec.sport.baseball
3507,rec.sport.baseball
3508,rec.sport.baseball
3509,rec.sport.baseball
3510,rec.sport.baseball
3511,rec.sport.baseball
3512,rec.sport.baseball
3513,rec.sport.baseball
3514,rec.sport.baseball
3515,rec.sport.baseball
3516,rec.sport.baseball
3517,rec.sport.baseball
3518,rec.sport.baseball
3519,rec.sport.baseball
3520,rec.sport.baseball
3521,rec.sport.baseball
3522,rec.sport.baseball
3523,rec.sport.baseball
3524,rec.sport.baseball
3525,rec.sport.baseball
3526,rec.sport.baseball
3527,rec.sport.baseball
3528,rec.sport.baseball
3529,rec.sport.baseball
3530,rec.sport.baseball
3531,rec.sport.baseball
3532,rec.sport.baseball
3533,rec.sport.baseball
3534,rec.sport.baseball
3535,rec.sport.baseball
3536,rec.sport.baseball
3537,rec.sport.baseball
3538,rec.sport.baseball
3539,rec.sport.baseball
3540,rec.sport.baseball
3541,rec.sport.baseball
3542,rec.sport.baseball
3543,rec.sport.baseball
3544,rec.sport.baseball
3545,rec.sport.baseball
3546,rec.sport.baseball
3547,rec.sport.baseball
3548,rec.sport.baseball
3549,rec.sport.baseball
3550,rec.sport.baseball
3551,rec.sport.baseball
3552,rec.sport.baseball
3553,rec.sport.baseball
3554,rec.sport.baseball
3555,rec.sport.baseball
3556,rec.sport.baseball
3557,rec.sport.baseball
3558,rec.sport.baseball
3559,rec.sport.baseball
3560,rec.sport.baseball
3561,rec.sport.baseball
3562,rec.sport.baseball
3563,rec.sport.baseball
3564,rec.sport.baseball
3565,rec.sport.baseball
3566,rec.sport.baseball
3567,rec.sport.baseball
3568,rec.sport.baseball
3569,rec.sport.baseball
3570,rec.sport.baseball
3571,rec.sport.baseball
3572,rec.sport.baseball
3573,rec.sport.baseball
3574,rec.sport.baseball
3575,rec.sport.baseball
3576,rec.sport.baseball
3577,rec.sport.baseball
3578,rec.sport.baseball
3579,rec.sport.baseball
3580,rec.sport.baseball
3581,rec.sport.baseball
3582,rec.sport.baseball
3583,rec.sport.baseball
3584,rec.sport.baseball
3585,rec.sport.baseball
3586,rec.sport.baseball
3587,rec.sport.baseball
3588,rec.sport.baseball
3589,rec.sport.baseball
3590,rec.sport.baseball
3591,rec.sport.baseball
3592,rec.sport.baseball
3593,rec.sport.baseball
3594,rec.sport.baseball
3595,rec.sport.baseball
3596,rec.sport.baseball
3597,rec.sport.baseball
3598,rec.sport.baseball
3599,rec.sport.baseball
3600,rec.sport.baseball
3601,rec.sport.baseball
3602,rec.sport.baseball
3603,rec.sport.baseball
3604,rec.sport.baseball
3605,rec.sport.baseball
3606,rec.sport.baseball
3607,rec.sport.baseball
3608,rec.sport.baseball
3609,rec.sport.baseball
3610,rec.sport.baseball
3611,rec.sport.baseball
3612,rec.sport.baseball
3613,rec.sport.baseball
3614,rec.sport.baseball
3615,rec.sport.baseball
3616,rec.sport.baseball
3617,rec.sport.baseball
3618,rec.sport.baseball
3619,rec.sport.baseball
3620,rec.sport.baseball
3621,rec.sport.baseball
3622,rec.sport.baseball
3623,rec.sport.baseball
3624,rec.sport.baseball
3625,rec.sport.baseball
3626,rec.sport.baseball
3627,rec.sport.baseball
3628,rec.sport.baseball
3629,rec.sport.baseball
3630,rec.sport.baseball
3631,rec.sport.baseball
3632,rec.sport.baseball
3633,rec.sport.baseball
3634,rec.sport.baseball
3635,rec.sport.baseball
3636,rec.sport.baseball
3637,rec.sport.baseball
3638,rec.sport.baseball
3639,rec.sport.baseball
3640,rec.sport.baseball
3641,rec.sport.baseball
3642,rec.sport.baseball
3643,rec.sport.baseball
3644,rec.sport.baseball
3645,rec.sport.baseball
3646,rec.sport.baseball
3647,rec.sport.baseball
3648,rec.sport.baseball
3649,rec.sport.baseball
3650,rec.sport.baseball
3651,rec.sport.baseball
3652,rec.sport.baseball
3653,rec.sport.baseball
3654,rec.sport.baseball
3655,rec.sport.baseball
3656,rec.sport.baseball
3657,rec.sport.baseball
3658,rec.sport.baseball
3659,rec.sport.baseball
3660,rec.sport.baseball
3661,rec.sport.baseball
3662,rec.sport.baseball
3663,rec.sport.baseball
3664,rec.sport.baseball
3665,rec.sport.baseball
3666,rec.sport.baseball
3667,rec.sport.baseball
3668,rec.sport.baseball
3669,rec.sport.baseball
3670,rec.sport.baseball
3671,rec.sport.baseball
3672,rec.sport.baseball
3673,rec.sport.baseball
3674,rec.sport.baseball
3675,rec.sport.baseball
3676,rec.sport.baseball
3677,rec.sport.baseball
3678,rec.sport.baseball
3679,rec.sport.baseball
3680,rec.sport.baseball
3681,rec.sport.baseball
3682,rec.sport.baseball
3683,rec.sport.baseball
3684,rec.sport.baseball
3685,rec.sport.baseball
3686,rec.sport.baseball
3687,rec.sport.baseball
3688,rec.sport.baseball
3689,rec.sport.baseball
3690,rec.sport.baseball
3691,rec.sport.baseball
3692,rec.sport.baseball
3693,rec.sport.baseball
3694,rec.sport.baseball
3695,rec.sport.baseball
3696,rec.sport.baseball
3697,rec.sport.baseball
3698,rec.sport.baseball
3699,rec.sport.baseball
3700,rec.sport.baseball
3701,rec.sport.baseball
3702,rec.sport.baseball
3703,rec.sport.baseball
3704,rec.sport.baseball
3705,rec.sport.baseball
3706,rec.sport.baseball
3707,rec.sport.baseball
3708,rec.sport.baseball
3709,rec.sport.baseball
3710,rec.sport.baseball
3711,rec.sport.baseball
3712,rec.sport.baseball
3713,rec.sport.baseball
3714,rec.sport.baseball
3715,rec.sport.baseball
3716,rec.sport.baseball
3717,rec.sport.baseball
3718,rec.sport.baseball
3719,rec.sport.baseball
3720,rec.sport.baseball
3721,rec.sport.baseball
3722,rec.sport.baseball
3723,rec.sport.baseball
3724,rec.sport.baseball
3725,rec.sport.baseball
3726,rec.sport.baseball
3727,rec.sport.baseball
3728,rec.sport.baseball
3729,rec.sport.baseball
3730,rec.sport.baseball
3731,rec.sport.baseball
3732,rec.sport.baseball
3733,rec.sport.baseball
3734,rec.sport.baseball
3735,rec.sport.baseball
3736,rec.sport.baseball
3737,rec.sport.baseball
3738,rec.sport.baseball
3739,rec.sport.baseball
3740,rec.sport.baseball
3741,rec.sport.baseball
3742,rec.sport.baseball
3743,rec.sport.baseball
3744,rec.sport.baseball
3745,rec.sport.baseball
3746,rec.sport.baseball
3747,rec.sport.baseball
3748,rec.sport.baseball
3749,rec.sport.baseball
3750,comp.os.ms-windows.misc
3751,comp.os.ms-windows.misc
3752,comp.os.ms-windows.misc
3753,comp.os.ms-windows.misc
3754,comp.os.ms-windows.misc
3755,comp.os.ms-windows.misc
3756,comp.os.ms-windows.misc
3757,comp.os.ms-windows.misc
3758,comp.os.ms-windows.misc
3759,comp.os.ms-windows.misc
3760,comp.os.ms-windows.misc
3761,comp.os.ms-windows.misc
3762,comp.os.ms-windows.misc
3763,comp.os.ms-windows.misc
3764,comp.os.ms-windows.misc
3765,comp.os.ms-windows.misc
3766,comp.os.ms-windows.misc
3767,comp.os.ms-windows.misc
3768,comp.os.ms-windows.misc
3769,comp.os.ms-windows.misc
3770,comp.os.ms-windows.misc
3771,comp.os.ms-windows.misc
3772,comp.os.ms-windows.misc
3773,comp.os.ms-windows.misc
3774,comp.os.ms-windows.misc
3775,comp.os.ms-windows.misc
3776,comp.os.ms-windows.misc
3777,comp.os.ms-windows.misc
3778,comp.os.ms-windows.misc
3779,comp.os.ms-windows.misc
3780,comp.os.ms-windows.misc
3781,comp.os.ms-windows.misc
3782,comp.os.ms-windows.misc
3783,comp.os.ms-windows.misc
3784,comp.os.ms-windows.misc
3785,comp.os.ms-windows.misc
3786,comp.os.ms-windows.misc
3787,comp.os.ms-windows.misc
3788,comp.os.ms-windows.misc
3789,comp.os.ms-windows.misc
3790,comp.os.ms-windows.misc
3791,comp.os.ms-windows.misc
3792,comp.os.ms-windows.misc
3793,comp.os.ms-windows.misc
3794,comp.os.ms-windows.misc
3795,comp.os.ms-windows.misc
3796,comp.os.ms-windows.misc
3797,comp.os.ms-windows.misc
3798,comp.os.ms-windows.misc
3799,comp.os.ms-windows.misc
3800,comp.os.ms-windows.misc
3801,comp.os.ms-windows.misc
3802,comp.os.ms-windows.misc
3803,comp.os.ms-windows.misc
3804,comp.os.ms-windows.misc
3805,comp.os.ms-windows.misc
3806,comp.os.ms-windows.misc
3807,comp.os.ms-windows.misc
3808,comp.os.ms-windows.misc
3809,comp.os.ms-windows.misc
3810,comp.os.ms-windows.misc
3811,comp.os.ms-windows.misc
3812,comp.os.ms-windows.misc
3813,comp.os.ms-windows.misc
3814,comp.os.ms-windows.misc
3815,comp.os.ms-windows.misc
3816,comp.os.ms-windows.misc
3817,comp.os.ms-windows.misc
3818,comp.os.ms-windows.misc
3819,comp.os.ms-windows.misc
3820,comp.os.ms-windows.misc
3821,comp.os.ms-windows.misc
3822,comp.os.ms-windows.misc
3823,comp.os.ms-windows.misc
3824,comp.os.ms-windows.misc
3825,comp.os.ms-windows.misc
3826,comp.os.ms-windows.misc
3827,comp.os.ms-windows.misc
3828,comp.os.ms-windows.misc
3829,comp.os.ms-windows.misc
3830,comp.os.ms-windows.misc
3831,comp.os.ms-windows.misc
3832,comp.os.ms-windows.misc
3833,comp.os.ms-windows.misc
3834,comp.os.ms-windows.misc
3835,comp.os.ms-windows.misc
3836,comp.os.ms-windows.misc
3837,comp.os.ms-windows.misc
3838,comp.os.ms-windows.misc
3839,comp.os.ms-windows.misc
3840,comp.os.ms-windows.misc
3841,comp.os.ms-windows.misc
3842,comp.os.ms-windows.misc
3843,comp.os.ms-windows.misc
3844,comp.os.ms-windows.misc
3845,comp.os.ms-windows.misc
3846,comp.os.ms-windows.misc
3847,comp.os.ms-windows.misc
3848,comp.os.ms-windows.misc
3849,comp.os.ms-windows.misc
3850,comp.os.ms-windows.misc
3851,comp.os.ms-windows.misc
3852,comp.os.ms-windows.misc
3853,comp.os.ms-windows.misc
3854,comp.os.ms-windows.misc
3855,comp.os.ms-windows.misc
3856,comp.os.ms-windows.misc
3857,comp.os.ms-windows.misc
3858,comp.os.ms-windows.misc
3859,comp.os.ms-windows.misc
3860,comp.os.ms-windows.misc
3861,comp.os.ms-windows.misc
3862,comp.os.ms-windows.misc
3863,comp.os.ms-windows.misc
3864,comp.os.ms-windows.misc
3865,comp.os.ms-windows.misc
3866,comp.os.ms-windows.misc
3867,comp.os.ms-windows.misc
3868,comp.os.ms-windows.misc
3869,comp.os.ms-windows.misc
3870,comp.os.ms-windows.misc
3871,comp.os.ms-windows.misc
3872,comp.os.ms-windows.misc
3873,comp.os.ms-windows.misc
3874,comp.os.ms-windows.misc
3875,comp.os.ms-windows.misc
3876,comp.os.ms-windows.misc
3877,comp.os.ms-windows.misc
3878,comp.os.ms-windows.misc
3879,comp.os.ms-windows.misc
3880,comp.os.ms-windows.misc
3881,comp.os.ms-windows.misc
3882,comp.os.ms-windows.misc
3883,comp.os.ms-windows.misc
3884,comp.os.ms-windows.misc
3885,comp.os.ms-windows.misc
3886,comp.os.ms-windows.misc
3887,comp.os.ms-windows.misc
3888,comp.os.ms-windows.misc
3889,comp.os.ms-windows.misc
3890,comp.os.ms-windows.misc
3891,comp.os.ms-windows.misc
3892,comp.os.ms-windows.misc
3893,comp.os.ms-windows.misc
3894,comp.os.ms-windows.misc
3895,comp.os.ms-windows.misc
3896,comp.os.ms-windows.misc
3897,comp.os.ms-windows.misc
3898,comp.os.ms-windows.misc
3899,comp.os.ms-windows.misc
3900,comp.os.ms-windows.misc
3901,comp.os.ms-windows.misc
3902,comp.os.ms-windows.misc
3903,comp.os.ms-windows.misc
3904,comp.os.ms-windows.misc
3905,comp.os.ms-windows.misc
3906,comp.os.ms-windows.misc
3907,comp.os.ms-windows.misc
3908,comp.os.ms-windows.misc
3909,comp.os.ms-windows.misc
3910,comp.os.ms-windows.misc
3911,comp.os.ms-windows.misc
3912,comp.os.ms-windows.misc
3913,comp.os.ms-windows.misc
3914,comp.os.ms-windows.misc
3915,comp.os.ms-windows.misc
3916,comp.os.ms-windows.misc
3917,comp.os.ms-windows.misc
3918,comp.os.ms-windows.misc
3919,comp.os.ms-windows.misc
3920,comp.os.ms-windows.misc
3921,comp.os.ms-windows.misc
3922,comp.os.ms-windows.misc
3923,comp.os.ms-windows.misc
3924,comp.os.ms-windows.misc
3925,comp.os.ms-windows.misc
3926,comp.os.ms-windows.misc
3927,comp.os.ms-windows.misc
3928,comp.os.ms-windows.misc
3929,comp.os.ms-windows.misc
3930,comp.os.ms-windows.misc
3931,comp.os.ms-windows.misc
3932,comp.os.ms-windows.misc
3933,comp.os.ms-windows.misc
3934,comp.os.ms-windows.misc
3935,comp.os.ms-windows.misc
3936,comp.os.ms-windows.misc
3937,comp.os.ms-windows.misc
3938,comp.os.ms-windows.misc
3939,comp.os.ms-windows.misc
3940,comp.os.ms-windows.misc
3941,comp.os.ms-windows.misc
3942,comp.os.ms-windows.misc
3943,comp.os.ms-windows.misc
3944,comp.os.ms-windows.misc
3945,comp.os.ms-windows.misc
3946,comp.os.ms-windows.misc
3947,comp.os.ms-windows.misc
3948,comp.os.ms-windows.misc
3949,comp.os.ms-windows.misc
3950,comp.os.ms-windows.misc
3951,comp.os.ms-windows.misc
3952,comp.os.ms-windows.misc
3953,comp.os.ms-windows.misc
3954,comp.os.ms-windows.misc
3955,comp.os.ms-windows.misc
3956,comp.os.ms-windows.misc
3957,comp.os.ms-windows.misc
3958,comp.os.ms-windows.misc
3959,comp.os.ms-windows.misc
3960,comp.os.ms-windows.misc
3961,comp.os.ms-windows.misc
3962,comp.os.ms-windows.misc
3963,comp.os.ms-windows.misc
3964,comp.os.ms-windows.misc
3965,comp.os.ms-windows.misc
3966,comp.os.ms-windows.misc
3967,comp.os.ms-windows.misc
3968,comp.os.ms-windows.misc
3969,comp.os.ms-windows.misc
3970,comp.os.ms-windows.misc
3971,comp.os.ms-windows.misc
3972,comp.os.ms-windows.misc
3973,comp.os.ms-windows.misc
3974,comp.os.ms-windows.misc
3975,comp.os.ms-windows.misc
3976,comp.os.ms-windows.misc
3977,comp.os.ms-windows.misc
3978,comp.os.ms-windows.misc
3979,comp.os.ms-windows.misc
3980,comp.os.ms-windows.misc
3981,comp.os.ms-windows.misc
3982,comp.os.ms-windows.misc
3983,comp.os.ms-windows.misc
3984,comp.os.ms-windows.misc
3985,comp.os.ms-windows.misc
3986,comp.os.ms-windows.misc
3987,comp.os.ms-windows.misc
3988,comp.os.ms-windows.misc
3989,comp.os.ms-windows.misc
3990,comp.os.ms-windows.misc
3991,comp.os.ms-windows.misc
3992,comp.os.ms-windows.misc
3993,comp.os.ms-windows.misc
3994,comp.os.ms-windows.misc
3995,comp.os.ms-windows.misc
3996,comp.os.ms-windows.misc
3997,comp.os.ms-windows.misc
3998,comp.os.ms-windows.misc
3999,comp.os.ms-windows.misc
4000,comp.os.ms-windows.misc
4001,comp.os.ms-windows.misc
4002,comp.os.ms-windows.misc
4003,comp.os.ms-windows.misc
4004,comp.os.ms-windows.misc
4005,comp.os.ms-windows.misc
4006,comp.os.ms-windows.misc
4007,comp.os.ms-windows.misc
4008,comp.os.ms-windows.misc
4009,comp.os.ms-windows.misc
4010,comp.os.ms-windows.misc
4011,comp.os.ms-windows.misc
4012,comp.os.ms-windows.misc
4013,comp.os.ms-windows.misc
4014,comp.os.ms-windows.misc
4015,comp.os.ms-windows.misc
4016,comp.os.ms-windows.misc
4017,comp.os.ms-windows.misc
4018,comp.os.ms-windows.misc
4019,comp.os.ms-windows.misc
4020,comp.os.ms-windows.misc
4021,comp.os.ms-windows.misc
4022,comp.os.ms-windows.misc
4023,comp.os.ms-windows.misc
4024,comp.os.ms-windows.misc
4025,comp.os.ms-windows.misc
4026,comp.os.ms-windows.misc
4027,comp.os.ms-windows.misc
4028,comp.os.ms-windows.misc
4029,comp.os.ms-windows.misc
4030,comp.os.ms-windows.misc
4031,comp.os.ms-windows.misc
4032,comp.os.ms-windows.misc
4033,comp.os.ms-windows.misc
4034,comp.os.ms-windows.misc
4035,comp.os.ms-windows.misc
4036,comp.os.ms-windows.misc
4037,comp.os.ms-windows.misc
4038,comp.os.ms-windows.misc
4039,comp.os.ms-windows.misc
4040,comp.os.ms-windows.misc
4041,comp.os.ms-windows.misc
4042,comp.os.ms-windows.misc
4043,comp.os.ms-windows.misc
4044,comp.os.ms-windows.misc
4045,comp.os.ms-windows.misc
4046,comp.os.ms-windows.misc
4047,comp.os.ms-windows.misc
4048,comp.os.ms-windows.misc
4049,comp.os.ms-windows.misc
4050,comp.os.ms-windows.misc
4051,comp.os.ms-windows.misc
4052,comp.os.ms-windows.misc
4053,comp.os.ms-windows.misc
4054,comp.os.ms-windows.misc
4055,comp.os.ms-windows.misc
4056,comp.os.ms-windows.misc
4057,comp.os.ms-windows.misc
4058,comp.os.ms-windows.misc
4059,comp.os.ms-windows.misc
4060,comp.os.ms-windows.misc
4061,comp.os.ms-windows.misc
4062,comp.os.ms-windows.misc
4063,comp.os.ms-windows.misc
4064,comp.os.ms-windows.misc
4065,comp.os.ms-windows.misc
4066,comp.os.ms-windows.misc
4067,comp.os.ms-windows.misc
4068,comp.os.ms-windows.misc
4069,comp.os.ms-windows.misc
4070,comp.os.ms-windows.misc
4071,comp.os.ms-windows.misc
4072,comp.os.ms-windows.misc
4073,comp.os.ms-windows.misc
4074,comp.os.ms-windows.misc
4075,comp.os.ms-windows.misc
4076,comp.os.ms-windows.misc
4077,comp.os.ms-windows.misc
4078,comp.os.ms-windows.misc
4079,comp.os.ms-windows.misc
4080,comp.os.ms-windows.misc
4081,comp.os.ms-windows.misc
4082,comp.os.ms-windows.misc
4083,comp.os.ms-windows.misc
4084,comp.os.ms-windows.misc
4085,comp.os.ms-windows.misc
4086,comp.os.ms-windows.misc
4087,comp.os.ms-windows.misc
